id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
573,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Seater Push Back (2+2)","2024-09-01 22:30:00","01h 25m","2024-09-01 23:55:00",4.2,700.00,41
574,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo AC Seater Pushback 2+2","2024-09-01 22:20:00","01h 39m","2024-09-01 23:59:00",4.2,750.00,45
575,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Seater Push Back (2+2)","2024-09-01 22:30:00","01h 25m","2024-09-01 23:55:00",4.2,700.00,41
576,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo AC Seater Pushback 2+2","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,750.00,45
577,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Sonia Travels","A/C Seater/Sleeper (2+1)","2024-09-01 21:30:00","01h 59m","2024-09-01 23:29:00",3.9,450.00,21
578,"Coimbatore to Ooty",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Sonia Travels","A/C Seater/Sleeper (2+1)","2024-09-01 19:30:00","03h 59m","2024-09-01 23:29:00",3.9,450.00,21
579,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 48","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 17:10:00","01h 50m","2024-09-01 19:00:00",3.8,145.00,11
580,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 814","Super Fast Non AC Seater (2+3)","2024-09-01 17:15:00","02h 00m","2024-09-01 19:15:00",3.6,111.00,38
581,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2206","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 18:40:00","01h 54m","2024-09-01 20:34:00",3.6,134.00,18
582,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 42","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 18:55:00","02h 30m","2024-09-01 21:25:00",3.6,145.00,19
583,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 815","Super Fast Non AC Seater (2+3)","2024-09-01 19:20:00","01h 50m","2024-09-01 21:10:00",3.6,111.00,36
584,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 1378","AC MULTI AXLE","2024-09-01 19:20:00","01h 30m","2024-09-01 20:50:00",3.6,227.00,48
585,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2472","Garuda Premium","2024-09-01 20:00:00","02h 00m","2024-09-01 22:00:00",3.6,1212.00,25
586,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 44","Swift Deluxe Non AC Air Bus (2+2)","2024-09-01 20:05:00","01h 45m","2024-09-01 21:50:00",3.6,145.00,14
587,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 781","Super Fast Non AC Seater (2+3)","2024-09-01 20:20:00","02h 25m","2024-09-01 22:45:00",3.6,111.00,35
588,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 409","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 20:30:00","01h 45m","2024-09-01 22:15:00",3.6,145.00,25
589,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 582","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 20:30:00","02h 10m","2024-09-01 22:40:00",3.6,129.00,12
590,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 1100","AC MULTI AXLE","2024-09-01 20:30:00","01h 35m","2024-09-01 22:05:00",3.6,227.00,37
591,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 560","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 20:35:00","01h 35m","2024-09-01 22:10:00",3.6,134.00,17
592,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 798","Super Fast Non AC Seater (2+3)","2024-09-01 20:50:00","02h 10m","2024-09-01 23:00:00",3.6,111.00,46
593,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 673","Super Fast Non AC Seater (2+3)","2024-09-01 21:10:00","02h 15m","2024-09-01 23:25:00",3.6,111.00,37
594,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 586","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 21:15:00","01h 35m","2024-09-01 22:50:00",3.6,129.00,24
595,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 345","Super Fast Non AC Seater (2+3)","2024-09-01 21:51:00","02h 04m","2024-09-01 23:55:00",3.6,108.00,41
596,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 407","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:00:00","01h 25m","2024-09-01 23:25:00",3.6,145.00,3
597,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 793","Super Fast Non AC Seater (2+3)","2024-09-01 22:05:00","01h 55m","2024-09-02 00:00:00",3.6,111.00,43
598,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2946","Super Fast Non AC Seater (2+3)","2024-09-01 22:15:00","02h 00m","2024-09-02 00:15:00",3.6,111.00,12
599,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 505","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",3.9,145.00,10
600,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"KSRTC (Kerala) - 2072","Super Express Non AC Seater Air Bus (2+2)","2024-09-01 22:55:00","01h 35m","2024-09-02 00:30:00",3.6,145.00,7
601,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Sleeper (2+1)","2024-09-01 22:30:00","01h 29m","2024-09-01 23:59:00",4.2,850.00,1
602,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,700.00,2
603,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Sleeper (2+1)","2024-09-01 22:30:00","01h 29m","2024-09-01 23:59:00",4.2,850.00,1
604,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,700.00,2
605,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"A1 Travels","Bharat Benz A/C Sleeper (2+1)","2024-09-01 21:00:00","02h 30m","2024-09-01 23:30:00",3.2,600.00,23
606,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-09-01 20:30:00","02h 00m","2024-09-01 22:30:00",3.1,800.00,25
607,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Seater Push Back (2+2)","2024-09-01 22:30:00","01h 25m","2024-09-01 23:55:00",4.2,700.00,41
608,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo AC Seater Pushback 2+2","2024-09-01 22:20:00","01h 39m","2024-09-01 23:59:00",4.2,750.00,45
609,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","A/C Seater Push Back (2+2)","2024-09-01 22:30:00","01h 25m","2024-09-01 23:55:00",4.2,700.00,41
610,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Cochin Express","Volvo AC Seater Pushback 2+2","2024-09-01 22:25:00","01h 34m","2024-09-01 23:59:00",4.2,750.00,45
611,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Sonia Travels","A/C Seater/Sleeper (2+1)","2024-09-01 21:30:00","01h 59m","2024-09-01 23:29:00",3.9,450.00,21
612,"Kalpetta (kerala) to Kozhikode",https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,"Sonia Travels","A/C Seater/Sleeper (2+1)","2024-09-01 19:30:00","03h 59m","2024-09-01 23:29:00",3.9,450.00,21
